member_id,screen_name,name,description,created_at,followers_count,friends_count,statuses_count,favourites_count,listed_count,location,is_blue_verified,protected,default_profile,default_profile_image,profile_description_language
1190341805029707777,2PAzkjh6oFRW77D,Μαντάμ Πατσουλί,Πήρα κόκκινα γυαλιά\nκι όλα γύρω σινεμά τα βλέπω.,2019-11-01T20:56:33+02:00,4577,2281,115963,183684,35,,False,False,True,False,el
1179088609070260224,despica67766915,despicableme,...,2019-10-01T20:40:41+03:00,845,1154,17983,32089,1,,False,False,True,False,
1176846483083149313,Coldcut10,Coldcut,"""Το θέμα είναι να κερδίζει η ομάδα"".\nΓιώτης Τσαλουχίδης 1987",2019-09-25T16:10:54+03:00,6579,6418,5638,9444,5,"Athens, Greece",False,False,True,False,el
1161185966138281984,ACz42EY06nVs2Jb,Χαρουλα Γεωργαντζη,,2019-08-13T11:01:22+03:00,239,158,4431,40451,4,,False,False,True,True,und
1158421327507808259,RZblRg0FYSk9Nno,Χρήστος,,2019-08-05T19:55:41+03:00,158,828,939,1110,3,Ilioupoli,False,False,True,False,und
1155487034338885633,MKioulafa,Maria Kioulafa,,2019-07-28T17:35:51+03:00,3280,4968,189210,325005,16,,False,False,True,False,und
1155216299250917377,CroniusZeus,Z...,I laugh at life,2019-07-27T23:40:03+03:00,1493,2878,18261,117748,12,Europe,False,False,True,False,en
1153913448411095040,RXRqdEgogik2Z9P,ΚΕΡΒΕΡΟΣ,"Δημοκράτης μέχρι το μεδούλι.\nΑντισυστημικός μέχρι αηδίας.\nΑνεξάρτητος μέχρι παρεξηγήσεως.\nΛατρεύω Καβάφη και Καββαδία.\nΑκούω ό,τι ξεφεύγει απ' τα συνηθισμένα.",2019-07-24T09:22:59+03:00,3532,1051,22412,49692,52,Σύνταγμα της Ελλάδος,False,False,True,False,el
1153677971049332736,VanaT66,Vana T.,"🇬🇷 🇪🇺 Interests: politics, history, environment, energy.\nMoto: Learning without thinking is labor lost; thinking without learning is perilous. Confucius",2019-07-23T17:47:17+03:00,1596,1623,40081,81906,12,"Thessaloniki, 🇬🇷",False,False,True,False,en
1150727426730876928,nikolas79586432,nikolas🇬🇷💪🧠🏐🏎♒️,Συριζαίος,2019-07-15T14:22:52+03:00,541,932,13739,38118,10,"Attiki, Greece",False,False,True,False,el
1140954835610755072,doumpalis,Dimitris Doumpalis,,2019-06-18T15:10:05+03:00,265,336,7797,172323,8,,False,False,True,True,und
1128029980779323392,FlyingDonkeyGR,Φτερωτός Γάιδαρος🇺🇦🇪🇺🇬🇷,"Όλοι έχουμε δει Φτερωτό Γάιδαρο. Μην πιστεύετε ό,τι βλέπετε. Η λογική περιλαμβάνει και το χιούμορ.",2019-05-13T23:11:19+03:00,2750,864,50812,56553,28,Σανοπωλείο,False,False,False,False,el
1127298523161137152,pJNs4ACgiayAknX,😜🗡🐞🗑🗡 Τρ👁λαρω τα χαζά!😜😜,,2019-05-11T22:44:46+03:00,2148,2291,27489,36889,7,,False,False,True,False,und
1111255664867856384,Volcom40893832,Lizard,Φιλελεύθερος,2019-03-28T15:16:11+02:00,835,837,13001,206523,11,,False,False,True,False,el
1110183309299118080,Daemon89407408,Δαημων,"Οὐχ ὑμᾶς δαίμων λήξεται, ἀλλ'ὑμεῖς δαίμονα αἱρήσεσθε*Ζην επικινδύνως/Κινδύνευε φρονίμως*Gentleman by day, philosopher by night, pervert by choice, rebel by fate",2019-03-25T16:15:01+02:00,895,934,26002,83985,7,,False,False,True,False,
1106569769157869568,Crusher44173286,Cardigan,"""Ό,τι αξίζει να κάνεις, αξίζει να το κάνεις καλά"".\nΨυχαναγκαστικός του 17ου αιώνα.",2019-03-15T16:56:06+02:00,8233,7404,15214,30461,21,Athens,False,False,True,False,el
1091845134713606144,Sunflower19731,Sunflowergi🌻🌻,Traveler happy mother,2019-02-03T01:45:40+02:00,203,234,2355,44931,3,,False,False,True,False,en
1089462445951905793,2eateras,2eateras,2️⃣📧🅰️✝️📧🅿️🅰️⚡🇪🇺🇬🇷,2019-01-27T11:57:43+02:00,692,2061,14762,8522,17,Greece,False,False,True,False,und
1088025784206409729,vel_theGreek,Βελ - ביבי,"Ενάντια στον Αλ6. Θεωρητικοποιημένα ενάντια στον Κομμουνισμό, τους συμμορίτες του, και σε κάθε είδους φασισμό.\nMathematician - Lead IT Engineer.",2019-01-23T12:48:56+02:00,10186,4194,145170,492845,48,"Αττική, Ελλάς",False,False,True,False,el
1087776462441246722,giorgosgreen,Tzortzis 🟢⚪️,Pao☘️Addicted - Visioner,2019-01-22T20:18:13+02:00,1121,557,10256,21206,13,"Attiki, Greece",False,False,True,False,en
1084435407578767360,Ghpainting4,Ghpainting,"We all live in a yellow submarine, a yellow submarine, a yellow submarine",2019-01-13T15:02:03+02:00,2499,1770,73459,197956,19,,False,False,True,False,en
1077947777261453312,sinakatsarou,Sina katsarou,,2018-12-26T17:22:32+02:00,7703,1969,214445,415759,19,"Athens, Greece",False,False,True,False,
1077145835832557569,unagiDaf,Daffy_k🇬🇷🦅🏴‍☠️,Απλός και νοήμων πολίτης που προσπαθεί για το καλό της χώρας μας....πλέον αντιαριστερος μετά από αυτό που ζήσαμε στο πετσί μας...,2018-12-24T12:15:54+02:00,325,983,8563,1430,5,Ελλάς,False,False,True,False,el
1070959402734231552,TetraLogiki,Τετράγωνη Λογική,Χύμα και σταράτα,2018-12-07T10:33:13+02:00,3097,1811,30338,76324,35,παντού,False,False,True,False,el
1067518614859931649,19paok26,mad Marx,,2018-11-27T22:40:46+02:00,2747,4750,11894,14866,10,"Thessaloniki, Greece",False,False,True,False,und
1065299868653109248,GrigorisSummer,Grigoris Kalokairinos,Just browsing!,2018-11-21T19:44:15+02:00,1119,1117,4824,4558,2,"Attiki, Greece",False,False,True,True,en
1057929132695322624,qryTBBBLqa9nCLw,Γιωργος,,2018-11-01T11:35:35+02:00,23,15,839,4175,3,,False,False,True,True,und
1057914414987468801,ZYNkD4UIaXYsoaL,Δάκτυλος,Παλιός πρωταθλητής ελεύθερος επαγγελματίας,2018-11-01T10:37:06+02:00,1095,1445,71167,193673,13,,False,False,True,True,el
1034399755785383936,LKleitou,Lina Kleitou,Journalist,2018-08-28T14:18:14+03:00,14848,1835,18025,17173,82,,False,False,True,False,und
1025877217254014976,AnnaDiEpifanio1,Άννα 🇬🇷,Στην λάθος πλευρά της ιστορίας σας,2018-08-05T01:52:43+03:00,531,694,17851,69058,4,,False,False,True,False,el
1025385376272277505,hellaspecial,Hellaspecial,"Η Ελλάδα μπορεί πολύ καλύτερα, αλλά ...",2018-08-03T17:18:19+03:00,5639,4361,162537,206807,59,Greece,True,False,True,False,el
1017787992063332352,EthanAnargyrous,ethanΒL☦️🦅🇪🇺🇬🇷,"Επιμελώς ατημέλητος, γοητευτικά άσχημος, εκτάκτως έκτακτος και αναλόγως ανάλογος...",2018-07-13T18:09:01+03:00,1169,962,40139,114429,13,,False,False,True,False,el
1015545763882065926,kontologis,Κοντολογίς,"[kondolojís] επίρρ. τροπ. : (λαϊκότρ., οικ.) με λίγα λόγια, εν συντομία, για να μην τα πολυλογώ.",2018-07-07T13:39:12+03:00,6820,3645,80305,66929,42,,False,False,False,False,el
1009174182251433987,Torquem21743459,Torquemada,Η Αριστερά πεθαίνει από γηρατειά. Αγράμματη και απαίδευτη. Αναμένουμε το ευτυχές γεγονός...,2018-06-19T23:40:49+03:00,528,1417,15716,23222,11,,False,False,True,False,el
1002178700643897347,Pardalokatsiki5,Rokurota Makabe,The truth has become an insult,2018-05-31T16:23:16+03:00,276,206,3959,4418,4,"Athens, Greece",False,False,True,False,en
996422764218155008,VIVITV5,VIVITV 🇬🇷,"Σημειολόγος σε μόνιμη σύγχυση, survivor εν Αθήναις... Οπαδός του \n""Όταν θες πολύ να αποκτήσεις κάτι, το ΣΥΜΠΑΝ  Γ@μιέται...""",2018-05-15T19:11:14+03:00,2012,4243,25125,42785,14,Αθήνα,False,False,True,False,el
994583342141116416,GRAMOVITSI49,Apostolos,INSTRUCTOR,2018-05-10T17:22:02+03:00,1090,1802,32503,42941,6,"Θεσσαλονίκη, Ελλάς",False,False,True,True,
990114327247118337,Valiadistinct,empathy,VEGAN! \n\nhttps://t.co/KREN9BHfQR,2018-04-28T09:23:45+03:00,1214,384,76909,138350,3,Athens,True,False,True,False,
985520447885398016,drepanosfyro,Αδιόριστος Σύντροφος ∛,Λίγη λογική στη πολιτική και όχι μόνο έγχρωμες παρωπίδες. Και να βρισκόμαστε στον 21ο αιώνα ! Όχι στις αρχές του 20ου.,2018-04-15T17:09:19+03:00,776,378,17069,28628,7,,False,False,False,False,el
985291928207024128,ellipapafragkou,Elli Papafragkou,,2018-04-15T02:01:16+03:00,783,855,4726,8231,2,,False,False,True,False,und
973303490922602496,epaggelmatiassk,Επαγγελματίας & Σκεπτόμενος,"Μακριά απο τεμπέληδες , κοπρίτες και παντός είδους άεργους ! Ακραίοι οποιασδήποτε κατεύθυνσης ... αυτό-μπλοκαριστείτε , για να μην χάνουμε χρόνο άσκοπα !",2018-03-12T23:03:30+02:00,3543,2543,108806,216232,23,,False,False,True,False,el
964459978991001601,S_Tsantilas,Sotirios Tsantilas,"Mathematician, Educator, MSc, Ph.D. in Astrophysics, Game Designer.\nReach for the Stars and play games. They make people smarter.",2018-02-16T13:22:32+02:00,4238,4071,27114,79424,18,,False,False,True,False,en
961722302860840960,AndriotGreg,GregAndriot,,2018-02-09T00:03:59+02:00,1271,1279,9361,411564,4,"Θεσσαλονίκη, Ελλάς",False,False,True,False,und
956517610958487552,johntsik13,Ιωαννης Τσικος,Κάτοικος πρεσπων και ΠΑΝΑΘΗΝΑΪΚΌΣ,2018-01-25T15:22:24+02:00,1122,1627,8329,255221,7,"Prespes, Greece",False,False,True,False,el
954758953799479298,matrixneo1979,Τάσος κυψελη 🇬🇷,δημοσιογράφος-phd στο pattern recognition,2018-01-20T18:54:07+02:00,3271,1644,28912,97063,39,"Αττική, Ελλάς",False,False,True,False,
950647208017350656,Harhalas,George Lee,Γελάω τελευταίος😏,2018-01-09T10:35:31+02:00,16091,3203,207435,374835,65,,False,False,True,False,el
936589445301751809,DDeppied,Deppie,,2017-12-01T15:34:59+02:00,3802,2897,30944,42438,11,Ελλάς,False,False,True,False,und
932555888229015552,trescommeilfaut,Σχεδόν Κομιλφο,Ησυχία παρακαλώ.,2017-11-20T12:27:04+02:00,1736,845,11916,16392,8,"Αττική, Ελλάς",False,False,False,False,el
929075181187936257,GigouMichail,Μιχαήλ {Γιγου} Γιγουρτάκης,•Ιδρυτής & Κλινικός Ψυχολόγος MSc του ΨυχΑνέλιξις\n•Γυμναστής Αθλητής Καράτε \n•πρώην μέλος Εθνικής ομάδας ΚΑΡΑΤΕ 🇬🇷 Μια είναι η Λύση,2017-11-10T21:55:59+02:00,2101,1412,32958,74857,9,"Αττική, Ελλάς",False,False,True,False,el
922084043457466369,SasaMarta_,Sasa Marta,,2017-10-22T15:55:42+03:00,34,10,867,1085,1,,False,False,True,False,und
921231647780958210,VarouxiLou,Βαρουξή Λουκία,"Focus on the powerful, euphoric, magical, synchronistic, beautiful parts of life, & the universe will keep giving them to you! ❤️\nxxx",2017-10-20T07:28:35+03:00,4966,1667,31009,91438,18,"Bologna, Emilia Romagna",False,False,True,False,en
913008262072688640,Wwwwww42362442,minas giouvanakis 🇮🇱🇺🇦🇨🇾🇬🇷,"Πώς θα καταλάβεις ένα κομμούνι;\nΒλέποντας κάποιον να διαβάζει Μαρξ, Λένιν \nΠως θα καταλάβεις ένα αντικομμούνι;\n Καταλαβαίνοντας τι λένε Μαρξ, Λένιν \nΡ. Ρέιγκαν",2017-09-27T14:51:47+03:00,1977,3158,28015,5839,48,,False,False,True,False,el
909389995533848581,AleaJactaEst101,Ελεύθερος Πολιορκημένος 🇬🇷,Όποιος είναι φίλος με όλους δεν είναι με κανέναν.,2017-09-17T15:14:05+03:00,5882,1726,46172,63596,43,Φανάρι,False,False,True,False,el
908029558791831552,hristosk8,xristosk,,2017-09-13T21:08:11+03:00,107,128,11736,3632,11,,False,False,True,True,und
898196537578319872,Anna_Moun,Anna Moon,Secret looser qui colpes n'i avoit - \nΣκότωσε τον ΠΑΣΟΚτζή που κρύβεις μέσα σου. That old man here is me.,2017-08-17T17:55:17+03:00,1434,1365,22304,151138,10,Fernando Poo,False,False,True,False,
896226011032977408,AlexGavriilidis,Alexandros Gavriilidis,Βρώμισε ο τόπος από λόγια ληγμένα μίας χρήσης\nκαι καταντήσαμε ζητιάνοι της αλήθειας.,2017-08-12T07:25:06+03:00,4844,525,43213,3822,66,Ελλάς,False,False,False,False,el
887894687402647554,BananaJoeReload,Bananarama,──▄────▄▄▄▄▄▄▄────▄───\n─▀▀▄─▄█████████▄─▄▀▀──\n─────██─▀███▀─██──────\n───▄─▀████▀████▀─▄────\n─▀█────██▀█▀██────█▀──,2017-07-20T07:39:24+03:00,6511,7360,357893,467441,44,LEGA WEST ROUMELI- INDEPENDENT,False,False,True,False,
885021713775427585,dkDurcGYTIpZdKl,🦋 xiki 🦋,Αργά η γρήγορα ο καθένας μπαίνει στη θέση του ..\nΚάθε βασιλιάς στον θρόνο του ...κάθε κλόουν στο τσίρκο του .!!😏🤗😇,2017-07-12T09:23:14+03:00,3398,2363,96896,287921,50,Εύβοια🇬🇷💙,False,False,True,False,el
884860445932367872,Aaagiiisss,Ragnar Lothbrok,Η Ελλάς ανήκει στους Έλληνες,2017-07-11T22:42:25+03:00,712,1391,49379,87728,16,,False,False,True,False,el
877439000960741376,prng2777,prng,τι να πει κανείς;,2017-06-21T11:12:14+03:00,3265,2175,19152,23725,20,"Αττική, Ελλάς",False,False,False,False,el
868162299693076481,Marlu_X,Marlu,https://t.co/SSbtMtKQ6J,2017-05-26T20:49:56+03:00,349,655,958,3500,10,Αθήνα,True,False,True,False,en
868151206484598784,Babis97767575,Babis,,2017-05-26T20:05:51+03:00,1513,4564,11461,2864,18,,False,False,True,False,und
854334323700486144,Ah_riman,Angra Mainyu,,2017-04-18T17:02:30+03:00,9197,8743,97930,127487,12,Pardis,True,False,False,False,und
845733772259680257,Vicious_jellybe,Βι-Τζέη,Εμπειροτέχνης Δημοσιολόγος-Certified Κυρ Παντελής,2017-03-25T22:26:59+02:00,239,219,9325,3471,12,Γκρίχελαντ,False,False,False,False,el
845431080970792962,gregoret10,Gregore,,2017-03-25T02:24:11+02:00,159,222,3995,11477,14,,False,False,True,False,und
842476218821885952,PharmaTsif,Φαρμακοτsίφτισσα,δεν αξίζετε τα τουιτς μου,2017-03-16T22:42:37+02:00,18497,1927,61830,83976,70,,True,False,True,False,el
836318812282712065,LGkvas,Lemonia GkVas,,2017-02-27T22:55:17+02:00,969,1364,8090,42344,5,"Thessaloniki, Greece",False,False,True,False,und
825370633492127744,_Jim_Bee_,Jim Bee,"Car and motorcycle enthusiast, horror films connoisseur, 90's rock music lover. A man who says no. European.",2017-01-28T17:51:08+02:00,79,126,5494,8882,2,EU,False,False,True,False,en
824358614068510721,Nik_the_green,N1cόLa0c B€ll€ciao,Ένα ψέμα όταν το πει μονάχα ένας παραμένει ψέμα… όταν το αναπαράγουν χιλιάδες γίνεται αλήθεια,2017-01-25T22:49:44+02:00,1073,1785,17001,34745,3,"Attiki, Greece",False,False,True,False,el
818787039273504768,sprmakris,Ανατολιτης,,2017-01-10T13:50:17+02:00,74,261,1134,1267,4,"Αττική, Αθηνα, Ελλαδα",False,False,True,False,und
815640031683637248,M_Efstathiou,Mary Efstathiou,,2017-01-01T21:25:12+02:00,365,502,7320,15543,10,,False,False,True,False,und
808042560845443072,HouseElisabeth_,KhmerRouge,Social Reformer,2016-12-11T22:15:34+02:00,488,1041,6145,7127,7,Cambodia,False,False,False,False,
806000409575849985,GreateGreece,Ακομματιστος,,2016-12-06T07:00:47+02:00,269,418,885,12960,4,Greece,False,False,True,False,
805707414939062276,kostasp194,Kostas Papas,,2016-12-05T11:36:31+02:00,3521,4118,47786,50813,13,Athens Greece,False,False,True,False,
798177678520098816,ixnilatis1,ixnilatis,,2016-11-14T16:56:02+02:00,438,2038,14193,47682,3,,False,False,True,False,und
782178591727554560,Tsilomelo12,Tsilomelo,,2016-10-01T14:21:23+03:00,280,383,4947,21795,4,"Αττική, Ελλάς",False,False,True,False,und
775415873096052736,Fay82776914F,Fay,Σιχαίνομαι τις κλίκες απο όπου και αν προέρχονται και τους καβαλημένους...,2016-09-12T22:28:45+03:00,1524,1419,49010,62128,31,,False,False,True,False,el
770585726496940032,0nyxas,The_0nyx,Μουσικοχορευτικο ακαου #no_politica,2016-08-30T14:35:28+03:00,6925,2590,84811,597572,49,"Γουιανα, Βενεζουελα",False,False,True,False,el
765635757151252480,AvantisPopolos,Avantis o Popolos,"Πολιτευτής του ΣΥΡΙΖΑ, επίδοξος ειδικός σύμβουλος άνευ χαρτοφυλακίου.\n\n#Slava_Ukraini #Stand_With_Israel",2016-08-16T22:46:04+03:00,420,344,17275,16849,4,"Geneva, Switzerland",False,False,True,False,el
758713107111878656,georgekouts62,Foufoutos original,,2016-07-28T20:17:55+03:00,5021,5012,29082,271193,19,,False,False,True,False,
742246022525636608,kriton470,κωνσταντινος,«Κλείσε μέσα στη ψυχή σου την Ελλάδα και θα αισθανθείς μέσα σου να λαχταρίζει κάθε είδος μεγαλείου.»                                        \n ΔΙΟΝΥΣΙΟΣ ΣΟΛΩΜΟΣ,2016-06-13T09:43:36+03:00,1040,1322,15839,214350,5,,False,False,True,False,el
732200981497298945,vagos_gr,Vagos GR,,2016-05-16T16:28:12+03:00,192,710,5210,12981,6,,False,False,True,False,und
731036953295097856,Masprixate,Μανωλοπούλου Νατασα,Μπήκα στο τουιτερ να δω πως σκέφτεται ο κόσμος και με επιασε θλιψη…,2016-05-13T11:22:46+03:00,1166,1244,12632,112293,20,,False,False,True,False,el
730142554944065536,pnevan11,ΑΘΗΝΑΙΟΣ comments & more ♒️,ALPHA MALE ΥΔΡΟΧΟΟΣ & REAL MADRID 💙🇬🇷 ☘️,2016-05-11T00:08:45+03:00,619,1459,7987,18496,5,"Αττική, Ελλάς",False,False,True,False,
720702915183316992,aggelikiME25,Αγγελική...🇬🇷🇬🇷🇬🇷,ΜΟΝΟ ΚΑΛΟΚΑΙΡΙ☀️🏖️,2016-04-14T22:58:59+03:00,5546,1941,303694,505695,41,Greece,False,False,True,False,el
714430074599182336,JtfYiannis,Yiannis,,2016-03-28T15:32:58+03:00,2383,3357,12378,16722,11,,False,False,False,False,
712545746709573632,stefanakiir3,Στεφανάκη Ειρήνη,,2016-03-23T09:45:19+02:00,894,652,28934,381091,12,,False,False,True,False,und
710109743415746561,aprosarmostos_,Aprosarmostos,"Old fashioned, Συντηρητικός φιλελεύθερος, Σαρακατσάνος βέρος και περήφανος, «βαρετό» πολιτικό ακάουντ αλλά ενίοτε παίζει χιούμορ και ειρωνία",2016-03-16T16:25:30+02:00,4339,3289,61940,135578,28,"Θεσσαλονίκη, Ελλάς",False,False,True,False,el
4818296518,Athanasiosfara1,Thanasis f. 🇫🇷 🇧🇪,Απόφοιτος γυμνασίου επι ΠΑΣΟΚ.,2016-01-16T16:53:47+02:00,2864,1821,191541,701835,38,"Νέο Ψυχικό, Ελλάς",True,False,True,False,el
4735090649,hellasspecial,test tester,"Δεξιός , φιλελεύθερος.  Πατριωτης!",2016-01-07T16:01:44+02:00,15886,9907,147773,230899,49,,False,False,False,False,el
4614824200,altairconstant,altair constantin,,2015-12-26T23:34:23+02:00,132,137,8653,11154,11,Thessaloniki Hellas,False,False,True,False,und
4212357239,Iliserp,Ser 🇬🇷,"We did not come to fear the future. We came here to shape it.\nWorld traveler, liberal thinker.\n\nObserving global shifts through a Western, realist lens.",2015-11-17T21:52:48+02:00,416,1283,15822,38523,2,"Athens, HELLAS",True,False,True,False,en
4107184143,bananarchyson,Αναρχικλ🤡ουν 💙💛,"One day you're on top of the world.\nAnd the next , you're a clown.",2015-11-03T23:13:23+02:00,4349,2264,362663,32856,86,Entourage,False,False,False,False,en
3662786473,isidoragiou1,Ισιδώρα Γ.,,2015-09-23T23:07:30+03:00,599,291,15256,5555,5,,False,False,False,False,und
3428681314,Local_Bureau,Αλήτμπιρό,Μου φάνηκε καλή ιδέα εκείνη τη στιγμή.,2015-08-17T21:33:54+03:00,9364,1293,136083,191964,35,,False,False,False,False,el
3389143510,zneraida,zoi,,2015-07-23T15:14:28+03:00,4316,466,144599,354079,34,,False,False,True,False,und
3379739884,PapathaSt,Papatha,,2015-07-17T04:13:19+03:00,1447,4821,34968,49206,23,,False,False,True,False,und
3378941855,Murdoch888,Ντ.Μέρντοχ,,2015-07-16T18:45:39+03:00,451,436,16613,46146,11,,False,False,True,False,und
3372304384,PYRYPTSIP,Zanet,PARODY ACCOUNT - Το παλιό ΣΥΡΙΖΑ το ορθόδοξο. -ΕΔΩ ΜΟΝΟ FAKE NEWS-,2015-07-12T16:01:05+03:00,15290,4856,3424,1371,33,Κουμουνδουρου,False,False,True,False,
3372221967,Bp_Amsterdam,Flying Dutch,"Liberal with no affection to extremities (Left or Right).\nLogic prevails, unfortunately idiots are multiplying & currently winning",2015-07-12T16:15:53+03:00,3398,3751,11670,22371,17,"Amsterdam, The Netherlands",False,False,True,False,en
3352009991,loudovikos14os,Vlaxotagaro,"Μια κοινωνία προβάτων θα βγάλει, αναπόφευκτα κάποια στιγμή, μια κυβέρνηση λύκων. Πού να δεις μια κοινωνία ηλιθίων",2015-06-30T19:46:57+03:00,447,343,22227,81164,18,,False,False,True,False,el
3331605663,merkelistis,Μερκελιστής,"Ευρωπαϊστής, σκεφτομενος ορθολογικά, αντικομμουνιστής",2015-06-17T22:16:32+03:00,1074,1865,16590,38745,8,,False,False,True,False,el
3307334601,grtarg,ANtarct,,2015-06-03T22:32:44+03:00,63,329,274,3479,4,,False,False,True,False,und
3305284653,oldfileles,oldschoolfileles,συνήθως ΗΡΕΜΑ ΡΩΤΑΩ...,2015-06-01T07:38:25+03:00,25948,5100,19852,53128,34,,True,False,True,False,el
3263697873,L6sVita,Άγαμη Σουπιά 🇺🇦 🚕🎓,Τι κάνετε μωρεεεε;;; Όχι άλλο σύριζα...!!,2015-05-16T23:54:29+03:00,769,917,28724,123128,10,"Αττική, Ελλάς",False,False,False,False,el
3261787875,KoukidouV,vicky koukidou,,2015-05-16T18:28:17+03:00,793,274,15840,166427,7,"Θεσσαλονίκη, Ελλάς",False,False,True,False,und
3236003019,moonshinegr,Moonshine Festival,,2015-05-05T18:11:24+03:00,544,399,24518,71717,14,,False,False,True,False,und
3224819327,GeorgiadouL,Georgiadou Liana,"Lawyer, member of Athens Bar Assoc. - Omnia causa fiunt",2015-04-30T19:47:59+03:00,4624,3918,104113,194661,14,"Attiki, Greece",False,False,False,False,und
3181381733,NemesisSYRIZA,NemesisSYRIZA 🇪🇺,"Life is like riding a bicycle. To keep your balance, you must keep moving...",2015-04-19T03:37:36+03:00,12449,8388,60337,79808,54,Εδώ,False,False,False,False,en
3135327118,AnalgitosFilele,₯ Iron,,2015-04-05T01:32:03+03:00,5612,1695,31369,27228,56,World Citizen,False,False,False,False,
3097826745,FrankiKostas,franki,libertarian + panathinaikos,2015-03-20T00:34:43+02:00,2675,2327,55165,265369,14,Ελλάς,False,False,True,False,
3086544503,papa_vaso,Vaso Papa,,2015-03-11T13:58:20+02:00,1319,1352,25290,23909,3,,False,False,False,False,und
3073920169,G4Heron,ΗΡΩΝ Civil.Engineer,εγκλωβισμένος στο νεοθωμανικοσρζαιοβαλκανικό μόρφωμα ΕΛΛΑΔΑ που θέλει να λέγεται ΚΡΑΤΟΣ\nΠΑΟΚ-ΑTHENS\nfortis fortuna adjuvat- no pain no gain,2015-03-11T23:03:35+02:00,10219,6912,294388,418698,70,εκειπου λεφτα υπαρχουν-Liberal,False,False,False,False,el
3063934535,GRLIONBELG,GR,,2015-02-26T16:52:44+02:00,125,25,5962,51995,5,,False,False,True,False,und
3044267468,apistosthomas_,Вулгара Кафетзу,,2015-02-26T20:08:43+02:00,142,316,5177,5957,5,Greece,False,False,True,False,und
3038742712,steldel17,Ζώης Κωνσταντόπουλος,Έχουμε δύο ζωές. Τη δεύτερη τη ζούμε όταν καταλάβουμε ότι έχουμε μόνο μία,2015-02-15T12:25:42+02:00,2245,1186,9394,33793,9,,False,False,True,False,el
3037255030,giannMak,Για το Δαφνί,"Αυτοί που αξίζουν, δεν χρειάζεται να σβήσουν το φως των άλλων,για να λάμψουν!",2015-02-14T19:22:12+02:00,6812,6704,173949,212627,30,Ελλάς,False,False,False,False,el
3034369767,Nogate_T,Tryfon,ρηχό ακάου,2015-02-13T13:10:01+02:00,9021,5403,98844,160240,39,"Αττική, Ελλάς",False,False,True,False,el
3023993063,LitsaXarou,Λίτσα Χάρου,Διευθύντρια επικοινωνίας & ΜΜΕ-Social media Coach-Κολλητη με @grok Σέρνω καράβι https://t.co/jekA49jO6A,2015-02-08T00:05:18+02:00,13010,12665,180673,136338,48,,False,False,True,False,el
3006402783,g1staikos,-Γεώργιος Στάικος,"Για να μην ξεχνιόμαστε: Υποθεσις μεν ουν της δημοκρατικής πολιτείας, ελευθερία. (Αριστοτέλης)",2015-01-30T23:01:09+02:00,141,150,9898,248,16,"Patras, Greece",True,False,False,True,el
3003494697,Kokakios,Τριαινα πουτανα,,2015-01-28T19:14:45+02:00,122,309,4084,1212,11,Patra,False,False,True,False,und
3003188913,g_m_theo,Γ. Μ Θεοδωρακόπουλος,π. Πρόεδρος Δημοτικής Κοινότητας Τρίπολης\n\nhttps://t.co/VuZ87zr5wt,2015-01-28T16:06:18+02:00,6346,5665,60021,158204,69,Τρίπολη,False,False,True,False,el
3001800338,Dhanomgol,꧁𝕯𝖍𝖆𝖓𝖔𝖒𝖌𝖔𝖑꧂,"Societas Satanas non est conventus umbrarum, sed eorum qui ignem suum contra noctem accendere audent",2015-01-29T19:26:58+02:00,520,724,16853,36929,5,athens,False,False,True,False,
3001315633,trisdifoulfios,Σωκράτης/Sokrates,,2015-01-29T15:09:20+02:00,278,599,15425,3202,8,,False,False,True,False,
2985870537,based_dept_gr,Αἴμοντ ὁ Μονόφθαλμος ☦⛨⚒ᴮʙᴮʙ,Α.Κ.\n⛨ ⚒️ ☭⃠\nΥδνεας Αμφίβιων Καταδρομών |\nBA in Economics | Chartered Accountant |\nHellenic history enthusiast,2015-01-19T17:15:11+02:00,558,543,3201,6961,2,,False,False,True,False,
2949490919,Lalunaromantico,Μπερτολουτσι,,2014-12-29T18:11:32+02:00,2035,1046,23921,39105,20,,False,False,True,False,
2883964516,kaltsib,Βασιλική Καλτσή,Συνταξιούχος.,2014-11-19T13:52:16+02:00,388,475,3161,36340,4,ΤΡΙΚΑΛΑ ΘΕΣΣΑΛΙΑΣ,False,False,False,False,el
2850090016,KosmidisStathis,MasTaKanateTsourekia,"Κάθε φορά που σας διαβαζω εδώ μέσα,\nείμαι πιο σίγουρος,\nπως το γονίδιο του Εφιάλτη,ήταν τελικά\nπιο δυνατό απ του Λεωνίδα !",2014-10-29T18:47:30+02:00,9688,5717,81657,312475,72,Greece,False,False,True,False,el
2790653696,ixanos1,Ioannis Xanthopoulos,Dipl.Electr.Eng. MBA,2014-09-05T00:31:48+03:00,2318,3820,9545,7438,22,DE/GR/CY/NL/UAE/UK,False,False,True,False,
2789616154,NickDanny99,EasternPhalanx 🇬🇷☦️,"Tweets in Greek, English, French",2014-09-28T21:04:20+03:00,1718,1209,17369,40613,16,Αθήνα,False,False,False,False,en
2662532586,dimmak57,Aros,,2014-07-20T14:04:06+03:00,137,76,5871,12843,12,,False,False,True,False,und
2579120810,Voreios11,Paul De Frank ♐,Μην κάνεις όσα δεν θέλεις να σου κάνουν!,2014-06-20T22:05:01+03:00,9155,7691,105185,203383,12,Θεσσαλονίκη SKG,False,False,False,False,el
